Year,Month,Day,Time,Temp1
2002,6,20,00:22,1.5
2002,6,20,01:22,1.5
2002,6,20,02:22,1
2002,6,20,03:22,1
2002,6,20,04:22,1
2002,6,20,05:22,1
2002,6,20,06:22,1
2002,6,20,07:22,1
2002,6,20,08:22,1
2002,6,20,09:22,1
2002,6,20,10:22,1
2002,6,20,11:22,1
2002,6,20,12:22,1
2002,6,20,13:22,1.5
2002,6,20,14:22,1.5
2002,6,20,15:22,1.5
2002,6,20,16:22,1.5
2002,6,20,17:22,1.5
2002,6,20,18:22,1.5
2002,6,20,19:22,1.5
2002,6,20,20:22,1.5
2002,6,20,21:22,1.5
2002,6,20,22:22,1.5
2002,6,20,23:22,1.5
2002,6,21,00:22,1.5
2002,6,21,01:22,1.5
2002,6,21,02:22,1.5
2002,6,21,03:22,1.5
2002,6,21,04:22,1.5
2002,6,21,05:22,1.5
2002,6,21,06:22,1.5
2002,6,21,07:22,1.5
2002,6,21,08:22,1.5
2002,6,21,09:22,1.5
2002,6,21,10:22,2.5
2002,6,21,11:22,5.5
2002,6,21,12:22,6.5
2002,6,21,13:22,6.5
2002,6,21,14:22,6
2002,6,21,15:22,5.5
2002,6,21,16:22,5
2002,6,21,17:22,5
2002,6,21,18:22,4.5
2002,6,21,19:22,4.5
2002,6,21,20:22,4
2002,6,21,21:22,4
2002,6,21,22:22,4
2002,6,21,23:22,4
2002,6,22,00:22,4
2002,6,22,01:22,4
2002,6,22,02:22,4
2002,6,22,03:22,4
2002,6,22,04:22,4
2002,6,22,05:22,3.5
2002,6,22,06:22,3.5
2002,6,22,07:22,3.5
2002,6,22,08:22,3.5
2002,6,22,09:22,4
2002,6,22,10:22,5.5
2002,6,22,11:22,7.5
2002,6,22,12:22,7.5
2002,6,22,13:22,7.5
2002,6,22,14:22,7
2002,6,22,15:22,6.5
2002,6,22,16:22,5.5
2002,6,22,17:22,5
2002,6,22,18:22,4
2002,6,22,19:22,3
2002,6,22,20:22,2.5
2002,6,22,21:22,2.5
2002,6,22,22:22,2.5
2002,6,22,23:22,2
2002,6,23,00:22,2
2002,6,23,01:22,2
2002,6,23,02:22,1.5
2002,6,23,03:22,1.5
2002,6,23,04:22,1.5
2002,6,23,05:22,1.5
2002,6,23,06:22,1.5
2002,6,23,07:22,1.5
2002,6,23,08:22,1.5
2002,6,23,09:22,1.5
2002,6,23,10:22,1.5
2002,6,23,11:22,2.5
2002,6,23,12:22,4
2002,6,23,13:22,4.5
2002,6,23,14:22,5
2002,6,23,15:22,4.5
2002,6,23,16:22,4
2002,6,23,17:22,3.5
2002,6,23,18:22,3.5
2002,6,23,19:22,2.5
2002,6,23,20:22,2.5
2002,6,23,21:22,2
2002,6,23,22:22,2
2002,6,23,23:22,2
2002,6,24,00:22,2
2002,6,24,01:22,1.5
2002,6,24,02:22,1.5
2002,6,24,03:22,1.5
2002,6,24,04:22,1.5
2002,6,24,05:22,1.5
2002,6,24,06:22,1
2002,6,24,07:22,1
2002,6,24,08:22,1
2002,6,24,09:22,1
2002,6,24,10:22,1
2002,6,24,11:22,2.5
2002,6,24,12:22,3.5
2002,6,24,13:22,4
2002,6,24,14:22,3.5
2002,6,24,15:22,3.5
2002,6,24,16:22,2.5
2002,6,24,17:22,2
2002,6,24,18:22,2
2002,6,24,19:22,2
2002,6,24,20:22,1.5
2002,6,24,21:22,1.5
2002,6,24,22:22,1.5
2002,6,24,23:22,1.5
2002,6,25,00:22,1.5
2002,6,25,01:22,1.5
2002,6,25,02:22,1.5
2002,6,25,03:22,1
2002,6,25,04:22,1
2002,6,25,05:22,1
2002,6,25,06:22,1
2002,6,25,07:22,1
2002,6,25,08:22,1
2002,6,25,09:22,1
2002,6,25,10:22,1
2002,6,25,11:22,3.5
2002,6,25,12:22,5
2002,6,25,13:22,5.5
2002,6,25,14:22,5.5
2002,6,25,15:22,5
2002,6,25,16:22,3.5
2002,6,25,17:22,3
2002,6,25,18:22,2.5
2002,6,25,19:22,2.5
2002,6,25,20:22,2.5
2002,6,25,21:22,2.5
2002,6,25,22:22,2.5
2002,6,25,23:22,2
2002,6,26,00:22,2
2002,6,26,01:22,2
2002,6,26,02:22,1.5
2002,6,26,03:22,2
2002,6,26,04:22,1.5
2002,6,26,05:22,1.5
2002,6,26,06:22,1.5
2002,6,26,07:22,1.5
2002,6,26,08:22,1.5
2002,6,26,09:22,1.5
2002,6,26,10:22,2
2002,6,26,11:22,3.5
2002,6,26,12:22,4
2002,6,26,13:22,4
2002,6,26,14:22,4
2002,6,26,15:22,3.5
2002,6,26,16:22,3.5
2002,6,26,17:22,3
2002,6,26,18:22,2.5
2002,6,26,19:22,2
2002,6,26,20:22,2
2002,6,26,21:22,1.5
2002,6,26,22:22,1.5
2002,6,26,23:22,1
2002,6,27,00:22,1
2002,6,27,01:22,1
2002,6,27,02:22,1
2002,6,27,03:22,0.5
2002,6,27,04:22,0.5
2002,6,27,05:22,0.5
2002,6,27,06:22,0.5
2002,6,27,07:22,0
2002,6,27,08:22,0
2002,6,27,09:22,0.5
2002,6,27,10:22,0.5
2002,6,27,11:22,0.5
2002,6,27,12:22,0.5
2002,6,27,13:22,1
2002,6,27,14:22,1
2002,6,27,15:22,1
2002,6,27,16:22,1
2002,6,27,17:22,1
2002,6,27,18:22,1
2002,6,27,19:22,0.5
2002,6,27,20:22,0.5
2002,6,27,21:22,0.5
2002,6,27,22:22,0.5
2002,6,27,23:22,0.5
2002,6,28,00:22,0.5
2002,6,28,01:22,0.5
2002,6,28,02:22,0.5
2002,6,28,03:22,0.5
2002,6,28,04:22,0.5
2002,6,28,05:22,0.5
2002,6,28,06:22,0.5
2002,6,28,07:22,0.5
2002,6,28,08:22,0.5
2002,6,28,09:22,0.5
2002,6,28,10:22,0.5
2002,6,28,11:22,0.5
2002,6,28,12:22,0.5
2002,6,28,13:22,1
2002,6,28,14:22,1
2002,6,28,15:22,1.5
2002,6,28,16:22,1.5
2002,6,28,17:22,1.5
2002,6,28,18:22,1.5
2002,6,28,19:22,1.5
2002,6,28,20:22,1.5
2002,6,28,21:22,1.5
2002,6,28,22:22,1.5
2002,6,28,23:22,1.5
2002,6,29,00:22,1.5
2002,6,29,01:22,1.5
